,ISBN,Book-Title,Book-Author,User-ID,Book-Rating
22965,0553575368,The Father's Club: A Suburban Detective Mystery (Suburban Detective Mysteries),Jon Katz,213919,8
22966,2253030023,La Nuit Des Enfants Rois,Bernard Lenteric,116627,7
22967,2253030023,La Nuit Des Enfants Rois,Bernard Lenteric,37527,9
22968,2070382753,Le Zebre,A. Jardin,37527,8
22969,2277301000,La Ligne Verte,Jules Verne,37527,9
22970,2253140759,Mr Vertigo,Paul Auster,37527,8
22971,2070517845,Le Doiat Magique,Roald Dahl,37527,10
22972,2277301043,La Ligne Verte 5e Episode,Stephen King,37527,9
22973,2070366790,Lenfant Et La Riviere,Henri Bosco,37527,9
22974,2878580680,Debout les morts (Chemins nocturnes),Fred Vargas,37527,9
22975,2070408507,Le Petit Prince,Antoine de Saint-Exup̩ry,37527,10
22976,2070402991,Du Plus Loin De L'Oubli,Patrick Modiano,37527,6
22977,1853260002,Pride &amp; Prejudice (Wordsworth Classics),Jane Austen,37527,6
22978,0451205367,The Richest Man in Babylon,George S. Clason,28219,8
22979,1853264857,The Prophet,Kahlil Gibran,28219,8
22980,0374208476,Meshugah,Isaac Bashevis Singer,175329,10
22981,1551668270,Cold Tea On A Hot Day,Curtiss Matlock,175329,5
22982,0151002290,East of the Mountains,David Guterson,175329,8
22983,0397303645,"Hello, Mrs. Piggle-Wiggle",B. MacDonald,263537,5
22984,0875424449,Heaven Knows What: Do Your Own Horoscope in Just 30 Minutes! (Llewellyn's Popular Astrology Series),Grant Lewi,157273,7
22985,1567186866,Astrology: Woman to Woman,Gloria Star,157273,8
22986,0812534417,Cat on a Blue Monday : A Midnight Louie Mystery (A Midnight Louie Mystery),Carole Nelson Douglas,157273,8
22987,0812521129,Children of the Night,Mercedes Lackey,157273,9
22988,0804109796,Cat Crimes,Martin Greenberg,157273,8
22989,1859678998,Runes (The New Life Library),Andy Baggot,157273,8
22990,0914918265,Planets in Youth: Patterns of Early Development (The Planet Series),Robert Hand,157273,8
22991,0345423623,Night of the Wolf,Alice Borchardt,157273,9
22992,0380817144,Lord of the Silent: A Novel of Suspense,Elizabeth Peters,157273,6
22993,0786889624,The Hearse You Came in On (Hitchcock Sewell Mysteries (Paperback)),Tim Cockey,157273,9
22994,0060922249,Care of the Soul : A Guide for Cultivating Depth and Sacredness in Everyday Life,Thomas Moore,157273,8
22995,1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,157273,8
22996,0380718758,"Snow White, Blood Red",Ellen Datlow,157273,9
22997,0140246835,The Myths of Motherhood: How Culture Reinvents the Myth of the Good Mother,Shari L. Thurer,157273,7
22998,0875424384,Astrology for the Millions (Llewellyn's Classics of Astrology Library),Lewi Grant,157273,7
22999,0515135828,Acid Row,Minette Walters,157273,8
23000,0804101167,Grania: She-King of the Irish Seas,Morgan Llywelyn,157273,9
23001,0140133488,Crossing to Safety,Wallace Earle Stegner,157273,9
23002,0312089996,The book of runes: A handbook for the use of an ancient oracle : the Viking runes,Ralph Blum,157273,8
23003,0886774616,Catfantastic II (Daw Book Collectors),Andre Norton,157273,8
23004,039914675X,The Cat Who Went up the Creek,Lilian Jackson Braun,157273,7
23005,0671500147,All Good Things... (Star Trek: The Next Generation),Michael Jan Friedman,157273,9
23006,0786889322,I'm Not Really Here,Tim Allen,157273,9
23007,0553280341,B Is for Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,157273,8
23008,0201106736,As Far As You Can Go Without a Passport: The View from the End of the Road : Comments and Comic Pieces,Tom Bodett,157273,8
23009,0553380869,New Moon Astrology : Using New Moon Power Days to Change and Revitalize Your Life,JAN SPILLER,157273,9
23010,0394564243,Winters' Tales: Stories and Observations for the Unusual,Jonathan Winters,157273,7
23011,0449220184,Seventh Heaven,Alice Hoffman,157273,5
23012,0684196778,HANGMAN'S ROOT,Susan Wittig Albert,157273,7
23013,0875426689,The Witches Tarot: The Witches Qabala Book 2 (Llewellyn's Modern Witchcraft Series),Ellen Cannon Reed,157273,8
23014,0689714335,The Cat Who Went to Heaven,Elizabeth Coatsworth,157273,7
23015,0446514373,Angel Fire,Andrew M. Greeley,157273,6
23016,0025439456,JOSHUA AND THE CHILDREN,Joseph F. Girzone,157273,8
23017,0380784173,"One, Two, What Did Daddy Do? (E. J. Pugh Mysteries)",Susan Rogers Cooper,157273,7
23018,0375707549,Juneteenth: A Novel,Ralph Ellison,171728,8
23019,0375707549,Juneteenth: A Novel,Ralph Ellison,255056,8
23020,0671763547,How To Prepare And Present A Business Plan,Joseph R. Mancuso,255056,8
23021,0933999690,Robert Fludd: Hermetic Philosopher and Surveyor of 2 Worlds,Joscelyn Godwin,255056,10
23022,0806512261,"Second Variety: And Other Classic Stories (The Collected Stories of Philip K. Dick, Vol. 3)",Philip K. Dick,255056,9
23023,0062730894,The Film Encyclopedia,Ephraim Katz,255056,10
23024,0520047605,Kino-Eye: The Writings of Dziga Vertov,Dziga Vertov,255056,8
23025,0812507452,"People of the Sea (The First North Americans series, Book 5)",W. Michael Gear,277378,4
23026,0671683993,The Temple of My Familiar,Alice Walker,245281,10
23027,0771092113,A Jest of God (New Canadian Library),MARGARET LAURENCE,245281,10
23028,006091646X,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,245281,10
23029,006091565X,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Harriet Lerner,245281,10
23030,0440226430,Summer Sisters,Judy Blume,8961,9
23031,0553209671,Sophies Choice,William Styron,8961,10
23032,006056668X,"Fluke : Or, I Know Why the Winged Whale Sings",Christopher Moore,160393,10
23033,002542730X,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,160393,10
23034,0395470897,Dukakis: An American Odyssey,Charles Kenney,24379,5
23035,0671683993,The Temple of My Familiar,Alice Walker,137587,7
23036,0889740224,Daughters of Copper Woman,Anne Cameron,137587,9
23037,0679740538,Eve's Tattoo (Vintage Contemporaries),Emily Prager,137587,8
23038,0140244824,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,137587,5
23039,0446394521,Daisy Fay and the Miracle Man,Fannie Flagg,137587,5
23040,0345354915,Split Infinity (Apprentice Adept (Paperback)),PIERS ANTHONY,137587,7
23041,0440202124,Cold Kill,Jack Olsen,111241,8
23042,0743439740,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,111241,8
23043,0786915749,Dragons of Autumn Twilight (Dragonlance: Dragonlance Chronicles),Margaret Weis,231393,8
23044,0192815482,"Five Plays: Ivanov, the Seagull, Uncle Vanya, Three Sisters, the Cherry Orchard (The World's Classics)",Anton Pavlovich Chekhov,231393,8
23045,0451158717,Who's Afraid of Virginia Woolf?,Edward Albee,231393,7
23046,0689847033,Consider Love : Its Moods and Many Ways,Sandra Boynton,231393,10
23047,0064407691,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",Lemony Snicket,231393,9
23048,0441008461,The Mirror of Merlin (Lost Years of Merlin),T. A. Barron,231393,9
23049,0064407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,231393,9
23050,0441007139,"The Fires of Merlin (Lost Years of Merlin, Bk. 3)",T. A. Barron,231393,8
23051,0141301058,The BFG,Roald Dahl,231393,9
23052,0486264696,Hedda Gabler (Dover Thrift Editions),Henrik Ibsen,231393,5
23053,0684846608,Fountain Society : A NOVEL,Wes Craven,231393,8
23054,1560760702,"Five Shall Be One (Advanced Dungeons &amp; Dragons/2nd Edition : Greyhawk Adventures, Wgs1 Adventure, No. 9317)",Carl Sargent,231393,8
23055,0811202208,The Glass Menagerie (New Classics Series),Tennessee Williams,231393,8
23056,044691200X,Mad: The Half-Wit and Wisdom of Alfred E. Neuman,Mad Magazine,231393,10
23057,0786913886,"The Silent Blade (Forgotten Realms:  Paths of Darkness, Book 1)",R. A. Salvatore,231393,7
23058,0330267388,"Life,the Universe and Everything",Douglas Adams,231393,9
23059,0385092725,Six Plays of Strindberg,August Strindberg,231393,5
23060,0880295198,Grimms Complete Fairy Tales,Barnes Noble,231393,9
23061,0006382649,The World's Best Scottish Jokes,Des MacHale,231393,6
23062,0671683993,The Temple of My Familiar,Alice Walker,7913,3
23063,0440967694,The Outsiders,S. E. Hinton,7913,6
23064,0802111610,First Light,Peter Ackroyd,7913,6
23065,068483846X,CRUDDY: An Illustrated Novel,Lynda Barry,218151,7
23066,0395741777,The Distance from the Heart of Things,Ashley Warlick,218151,7
23067,0553272535,Night,Elie Wiesel,37556,10
23068,0094674108,Andr̩ Simon: Gourmet and wine lover,Patrick Morrah,37556,7
23069,0679735909,Possession : A Romance,A.S. BYATT,37556,10
23070,0375703861,White Teeth: A Novel,Zadie Smith,37556,9
23071,0060938455,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,37556,8
23072,0385422202,The Last Voyage of Somebody the Sailor,John Barth,157163,6
23073,0393009599,The Doctor Is Sick,Anthony Burgess,157163,5
23074,0449211134,Chimera,John Barth,157163,5
23075,0345253736,White Dragon,Anne Mccaffrey,157163,5
23076,0385496117,A Certain Age: A Novel,Tama Janowitz,157163,5
23077,0671876570,The Ship Who Won,Anne McCaffrey,157163,8
23078,0553292056,ANOTHER ROADSIDE ATTRACTION,TOM ROBBINS,157163,5
23079,0553206575,The Crucible,Arthur Miller,157163,8
23080,1891620789,Cyberselfish: A Critical Romp Through the Terribly Libertarian Culture of High Tech,Paulina Borsook,157163,7
23081,0345369335,The Renegades of Pern (Dragonriders of Pern (Paperback)),Anne McCaffrey,157163,5
23082,0671891677,Pretty Boy Floyd,Larry McMurtry,157163,8
23083,034529873X,Moreta: Dragonlady of Pern,Anne McCaffrey,157163,5
23084,0966193105,How to Be a Super Salesman....&amp; Still Respect Yourself in the Morning: The Complete Guide to Mastering the Art of Friendly Persuasion,Harry Frisch,269575,10
23085,0759672962,New Economy Self-Development Series: Education and Career,Pauline Tai,202657,9
23086,0759615365,Life in a Rapidly Changing World (New Economy Self-Development),Pauline Tai,202657,9
23087,081351410X,Einstein Simplified: Cartoons on Science,Sidney Harris,62546,5
23088,0553264915,The Electric Kool-Aid Acid Test,Tom Wolfe,62546,5
23089,0609801473,Starship Titanic: The Official Strategy Guide,Neil Richards,62546,5
23090,0821766783,Renegade Heart (Zebra Historical Romance),Amy J. Fetzer,29974,7
23091,0821758438,My Reckless Heart,Jo Goodman,29974,8
23092,0821768379,Deep Midnight,Shannon Drake,29974,7
23093,0821773151,Passion's Ransom (Zebra Historical Romance),Betina Krahn,29974,7
23094,0061087122,Master of Seduction,Kinley MacGregor,29974,8
23095,0804119627,White Lion's Lady,TINA ST. JOHN,29974,9
23096,0440217857,Across a Moonlit Sea,Marsha Canham,29974,7
23097,0449004244,Lady of Valor,TINA ST. JOHN,29974,8
23098,0515129844,My Lord Pirate (Seduction Romance (Paperback)),Laura Renken,29974,8
23099,0553563327,Thief of Hearts,TERESA MEDEIROS,29974,8
23100,0380763532,Bride of the Wind,Shannon Drake,29974,6
23101,157912061X,Alligators in the Sewer: And 222 Other Urban Legends,Thomas J. Craughwell,121178,5
23102,0762406984,"The World's Shortest Stories of Love and Death: Passion, Betrayal, Suspicion, Revenge, All This and More in a New Collection of Amazing Short Stories-Each One Just 55 Words Long",Steve Moss,121178,6
23103,157912061X,Alligators in the Sewer: And 222 Other Urban Legends,Thomas J. Craughwell,105221,10
23104,0439474299,Midnight For Charlie Bone,Jenny Nimmo,105221,9
23105,0743437322,The Lost City of Faar (Pendragon Series #2),D.J. MacHale,105221,10
23106,0375826688,"Eragon (Inheritance, Book 1)",Christopher Paolini,105221,10
23107,0440998050,A Wrinkle in Time,Madeleine L'Engle,105221,8
23108,0689869118,Black Water (Pendragon Series #5),D. J. Machale,105221,10
23109,0972807705,Because of Romek: A Holocaust Survivor's Memoir,David Faber,105221,7
23110,0064410137,"The Slippery Slope (A Series of Unfortunate Events, Book 10)",Lemony Snicket,105221,10
23111,0590353403,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,105221,10
23112,0064407691,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",Lemony Snicket,105221,10
23113,0345325818,The Silmarillion,J.R.R. TOLKIEN,105221,10
23114,0060562250,A Series of Unfortunate Events: Lemony Snicket : The Unauthorized Autobiography (A Series of Unfortunate Events),Lemony Snicket,105221,9
23115,0345339711,"The Two Towers (The Lord of the Rings, Part 2)",J.R.R. TOLKIEN,105221,10
23116,0064407675,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,105221,10
23117,0345339738,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,105221,10
23118,0345345061,The Tolkien Reader,J. R. R. Tolkien,105221,9
23119,0439545269,"Charlie Bone And The Invisible Boy (Children Of The Red King, The)",Jenny Nimmo,105221,9
23120,0064408647,"The Ersatz Elevator (A Series of Unfortunate Events, Book 6)",Lemony Snicket,105221,10
23121,0449221512,I Is for Innocent,Sue Grafton,91449,8
23122,0060929383,More Tales of the City (Showtime Tie-In Edition),Armistead Maupin,91449,10
23123,0743225082,Man and Boy: A Novel,Tony Parsons,91449,8
23124,0552994901,The Empress of the Seven Oceans,Fiona Cooper,91449,7
23125,0552990868,More Tales of the City,Maupin,91449,10
23126,0571210708,True Tales of American Life,Paul Auster,194492,8
23127,0394527771,The March of Folly: From Troy to Vietnam,Barbara Wertheim Tuchman,71470,10
23128,0442288212,Earth Sheltered Housing Design 1092,Underground Space Center,71470,10
23129,0968467512,The Leader's Digest: Timeless Principles for Team and Organization Success,Jim Clemmer,71470,10
23130,0789001004,Risky Business: Managing Employee Violence in the Workplace,Lynne Falkin McClure,71470,10
23131,0471250414,Revolutionizing IT: The Art of Using Information Technology Effectively,David H.  Andrews,71470,6
23132,0917253264,Competing for clients,Bruce W Marcus,71470,6
23133,0446677469,"Rich Dad's Guide to Investing: What the Rich Invest in, That the Poor and the Middle Class Do Not!",Robert T. Kiyosaki,71470,8
23134,0824777433,"Poor-Quality Cost: Implementing, Understanding, and Using the Cost of Poor Quality (Quality and Reliability Series, Vol II)",H. James Harrington,71470,8
23135,0964595354,Mid-Course Correction: Toward a Sustainable Enterprise: The Interface Model,Ray Anderson,71470,10
23136,0871313839,The Dispensable Man or How to Figure Your Net Worth,Sandy Huffaker,71470,7
23137,0471236101,"Companies Are People, Too : Discover, Develop, and Grow Your Organization's True Personality&amp;#160;",Sandy Fekete,71470,9
23138,0345443284,While I Was Gone,Sue Miller,166646,8
23139,0446517984,Old Songs in a New Cafe : Selected Essays,Robert James Waller,166646,7
23140,0679723110,Grendel,John Champlin Gardner,49980,10
23141,0679442588,All Over but the Shoutin',Rick Bragg,49980,7
23142,0316779059,The Baby Book: Everything You Need to Know About Your Baby from Birth to Age Two,Martha Sears,49980,10
23143,0879756918,Making of the Messiah: Christianity and Resentment,Robert Sheaffer,49980,10
23144,0679723110,Grendel,John Champlin Gardner,66073,9
23145,0486264645,Heart of Darkness (Dover Thrift Editions),Joseph Conrad,66073,5
23146,0312195516,The Red Tent (Bestselling Backlist),Anita Diamant,66073,8
23147,0380771292,"Black Thorn, White Rose",Ellen Datlow,66073,8
23148,0380718758,"Snow White, Blood Red",Ellen Datlow,66073,8
23149,0451456521,Lady of Avalon,Marion Zimmer Bradley,66073,7
23150,0679723110,Grendel,John Champlin Gardner,32599,7
23151,0440206154,Red Dragon,Thomas Harris,32599,8
23152,0451523385,Wuthering Heights (Signet Classic),Emily Bronte,32599,7
23153,0451526341,Animal Farm,George Orwell,32599,7
23154,0743467523,Dreamcatcher,Stephen King,32599,7
23155,0671039555,John Dollar (Wsp Contemporary Classics),Marianne Wiggins,32599,9
23156,0451169514,It,Stephen King,32599,8
23157,0671039725,Carrie,Stephen King,32599,8
23158,0451188462,Desperation,Stephen King,32599,9
23159,0071408398,"More Than a Pink Cadillac : Mary Kay, Inc.'s Nine Leadership Keys to Success",Jim Underwood,61901,9
23160,0345377702,Me: Stories of My Life,Katharine Hepburn,61901,7
23161,0609802410,Moosewood Restaurant New Classics,The Moosewood Collective,61901,8
23162,1881825051,Private Investigating Made Easy: How to Conduct Investigations Using Public Records and More!,Kelly E. Riddle,61901,7
23163,0786868716,The Five People You Meet in Heaven,Mitch Albom,61901,8
23164,0884860310,Mammoth Book of Word Games,Richard Manchester,61901,8
23165,0767915054,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,61901,7
23166,0195283481,The New Oxford Annotated Bible with the Apocrypha,Herbert Gordon May,61901,10
23167,0517055872,Og Mandino (3 Volumes in 1),Og Mandino,61901,10
23168,0312324723,Bush Country : How Dubya Became a Great President While Driving Liberals Insane,John Podhoretz,61901,7
23169,1855854279,Predicting the Future: The Complete Book of Divination,Jane Struthers,61901,8
23170,0060692006,The Dead Sea Scrolls : A New Translation,Michael O. Wise,61901,10
23171,0449225038,The Greatest Mystery in the World,Og Mandino,61901,10
23172,087131925X,Dr. Atkins' New Diet Cookbook,Fran Gare,61901,8
23173,0743439740,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,61901,8
23174,0525945040,The Other Side and Back: A Psychic's Guide to Our World and Beyond,Sylvia Browne,61901,10
23175,0743486226,Angels &amp; Demons,Dan Brown,61901,9
23176,0446357847,Edgar Cayce on Reincarnation,Noel Langley,61901,10
23177,0385497261,"Reflections of Heaven: A Millennial Odyssey of Miracles, Angels, and Afterlife",Peter Shockey,61901,9
23178,0393019624,The Cruelest Miles: The Heroic Story of Dogs and Men in a Race Against an Epidemic,Gay Salisbury,61901,8
23179,0025196359,BARBARA BUSH : A Memoir,Barbara Bush,61901,9
23180,843223138X,La Reina de Africa / African Queen (Seix Barral),C. S. Forester,277087,8
23181,8420600369,Antologia Poetica 2 - Juan Ramon Jimenez,Juan Ramon Jimenez,277087,7
23182,0449219410,Skin Tight,Carl Hiaasen,95316,5
23183,057117020X,The Dangerous Edge,Lesley Grant-Adamson,95316,5
23184,044912505X,Cinnamon Skin,John D. MacDonald,95316,8
23185,0345425308,Violin,Anne Rice,95316,6
23186,0671617028,The Color Purple,Alice Walker,95316,9
23187,0399144986,Resurrection Day,Brendan DuBois,95316,7
23188,038076296X,Fowl Prey (Bed-And-Breakfast Mysteries (Paperback)),Mary Daheim,95316,5
23189,0889952841,My Home Bay,Anne Laural Carter,95316,7
23190,0060972920,Getting the Love You Want: A Guide for Couples,Harville Hendrix,95316,5
23191,038079005X,Death on the River Walk (Henrie O Mysteries (Paperback)),Carolyn Hart,95316,5
23192,0888012403,The Red Heron (Robyn Devara Mysteries),Karen Dudley,95316,5
23193,0156006529,Where or When  : A Novel,Anita Shreve,95316,8
23194,055357230X,The Clinic (Alex Delaware Novels (Paperback)),Jonathan Kellerman,95316,5
23195,1854307088,"Big Bear, Little Bear",David Bedford,95316,9
23196,0684838435,Water Marked : A Novel,Helen Elaine Lee,95316,8
23197,0140148426,Past Reason Hated,Peter Robinson,95316,5
23198,0449219410,Skin Tight,Carl Hiaasen,196738,9
23199,0312995423,Digital Fortress : A Thriller,Dan Brown,196738,10
23200,0553575953,Floaters,Joseph Wambaugh,196738,6
23201,0812531787,Artifact,Gregory Benford,196738,7
23202,0553283936,Negotiator,Frederick Forsyth,196738,7
23203,0345404777,No Safe Place,RICHARD NORTH PATTERSON,196738,9
23204,0553563513,Point of Impact,Stephen Hunter,196738,10
23205,0671027387,Deception Point,Dan Brown,196738,9
23206,0671870610,The INTRUDERS,Stephen Coonts,196738,8
23207,034540761X,The Final Judgment,Richard North Patterson,196738,9
23208,0449216136,Rage,Wilbur A. Smith,196738,8
23209,0553266055,All Things Wise and Wonderful,James Herriot,196738,7
23210,0553266179,Firefox Down,Craig Thomas,196738,7
23211,0446356832,The Sands of Time,Sidney Sheldon,196738,6
23212,0061092045,Honor Among Thieves,Jeffrey Archer,196738,8
23213,0425192938,Pattern Recognition,William Gibson,196738,6
23214,0821721186,Dominator,James Follett,196738,7
23215,0060934719,stardust,Neil Gaiman,141309,7
23216,0312983824,Faking It,Jennifer Crusie,141309,7
23217,0449219410,Skin Tight,Carl Hiaasen,239020,10
23218,0380792737,Island of the Sequined L,Christopher Moore,239020,8
23219,0679419810,Strip Tease,Carl Hiaasen,239020,10
23220,0802130208,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,239020,10
23221,0060925582,How Does Aspirin Find a Headache?,David Feldman,239020,8
23222,0671732196,BESTIAL: THE SAVAGE TRAIL OF A TRUE AMERICAN MONSTER,Harold Schechter,239020,7
23223,1585790273,The Coast of Bohemia (Common Reader Editions),Edith Pargeter,239020,8
23224,0446363073,Midnight Graffiti,James Van Hise,277348,7
23225,0446363073,Midnight Graffiti,James Van Hise,161350,9
23226,0894790463,Six Years With God: Life Inside Jim Jones' People's Temple,Jeannie Mills,142039,5
23227,0394556720,Marilyn Monroe: An Appreciation,Eve Arnold,142039,5
23228,0425052028,The Confessions of Phoebe Tyler,Ruth Warrick,142039,5
23229,0307740064,How to Get to Sesame Street (Deluxe Sound Story),Liza Alexander,142039,8
23230,0800706080,The total woman,Marabel Morgan,142039,3
23231,0891911804,Broken God. With Dean Merrill,Bonnie Thielmann,142039,4
23232,0671759299,My Girl: A Novel,Patricia Hermes,188396,5
23233,0451155750,The Dead Zone,Stephen King,188396,7
23234,006052510X,Happiness : A Novel,Will Ferguson,191548,8
23235,0446691798,Nights in Rodanthe,Nicholas Sparks,191548,10
23236,0821776436,Let It Snow,Fern Michaels,197794,5
23237,0425184323,Never Nosh a Matzo Ball,Sharon Kahn,197794,5
23238,042519213X,On What Grounds (Coffeehouse Mystery),Cleo Coyle,197794,6
23239,0821776436,Let It Snow,Fern Michaels,148121,5
23240,0345389964,A Son of the Circus,John Irving,148121,7
23241,0440213290,The Copper Beech,Maeve Binchy,148121,6
23242,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,54842,8
23243,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,74281,8
23244,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,29513,10
23245,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,228311,10
23246,1852424001,Haunted Houses (High Risk),Lynne Tillman,228311,3
23247,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,228311,8
23248,0965605914,I Know This Much Is True,Wally Lamb,228311,9
23249,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,228311,8
23250,0020518803,To Have and Have Not (A Scribner Classic),Earnest Heminway,228311,5
23251,0671886665,A Cry In The Night,Mary Higgins Clark,228311,6
23252,1573226017,Skipped Parts,Tim Sandlin,228311,8
23253,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,35704,9
23254,0399137378,Timequake,Kurt Vonnegut,35704,6
23255,0375508562,The Demon in the Freezer : A True Story,RICHARD PRESTON,35704,9
23256,0316779423,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,35704,10
23257,0671755056,SHAMPOO PLANET,Douglas Coupland,35704,7
23258,0786866586,Shopgirl : A Novella,Steve Martin,35704,5
23259,0553562614,Snow Crash,Neal Stephenson,35704,8
23260,0679419365,The Afterlife Diet,Daniel Pinkwater,35704,8
23261,0886773555,Catfantastic,Andre Norton,35704,7
23262,0609600761,Questioning the Millennium: A Rationalist's Guide to a Precisely Arbitrary Countdown,Stephen Jay Gould,35704,9
23263,0061052949,The Rift,Walter Jon Williams,35704,8
23264,0399149864,Pattern Recognition,William Gibson,35704,7
23265,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,152697,7
23266,4770016905,Beyond the Curve (Modern Japanese Writers Series),Kobo Abe,152697,3
23267,0674535812,Lipstick Traces: A Secret History of the 20th Century,Greil Marcus,152697,6
23268,037570387X,The Autograph Man: A Novel (Vintage International (Paperback)),Zadie Smith,152697,9
23269,0380978407,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,189996,9
23270,349922707X,Der Tote im Fleet. Ein historischer Kriminalroman.,Boris Meyn,245545,7
23271,0061070068,Little House on the Prairie,Laura Ingalls Wilder,136205,8
23272,0399147195,P Is for Peril (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,136205,7
23273,0440217563,Voyager,DIANA GABALDON,136205,9
23274,0312013728,The Right to Remain Silent,Charles Brandt,136205,8
23275,006102063X,Moving Pictures (Discworld Novels (Paperback)),Terry Pratchett,136205,8
23276,0684843994,You Have More Than You Think: The Motley Fool Guide to Investing What You Have,David Gardner,136205,8
23277,0451521331,The Merchant of Venice (Signet Classics),William Shakespeare,136205,10
23278,039914286X,The Cat Who Could Read Backwards (Cat Who... (Hardcover)),Lilian Jackson Braun,136205,6
23279,0425157539,Sudden Prey,John Sandford,136205,8
23280,0316806501,Sweet Hush: A Novel,Deborah Smith,136205,8
23281,0517702134,True Crime: The Novel,Andrew Klavan,136205,7
23282,0064471063,The Horse and His Boy,C. S. Lewis,136205,10
23283,0671552856,Circles Of Stone,Joan Dahr Lambert,136205,10
23284,1931543380,Knitting Journal,Char Loving,136205,10
23285,0962727415,In Love &amp; Honor: A Novel of a Navy Nurse,Anne O'Connell,136205,2
23286,0140441409,Meditations (Penguin Classics),Marcus Aurelius,188796,10
23287,0684801221,OLD MAN AND THE SEA,Ernest Hemingway,188796,10
23288,8485982673,The Spirits of Nature,Jorge A. Livraga,188796,9
23289,0892810033,Her Bak: The Living Face of Ancient Egypt,Isha Schwaller De Lubicz,188796,9
23290,0915145669,Nicomachean Ethics,Aristotle,188796,10
23291,0807059099,Gandhi An Autobiography:  The Story of My Experiments With Truth,Mohandas Karamchand Gandhi,188796,10
23292,1577310063,No Greater Love,Teresa,188796,10
23293,0140440046,Candide (Penguin Classics),Francois M. Voltaire,188796,8
23294,0061099791,Kingdom of the Grail,A.A. Attanasio,135975,5
23295,0425149013,Grounds for Murder (Pennyfoot Hotel Mystery),Kate Kingsbury,135975,5
23296,0449224392,Traitor's Gate,Anne Perry,135975,7
23297,0446405329,An Excellent Mystery: The Eleventh Chronicle of Brother Cadfael,Ellis Peters,135975,8
23298,0786005572,The Mad Chopper,Kent Allard,27617,8
23299,0786882891,Soultypes : Finding the Spiritual Path That is Right for You,Sandra Krebs Hirsh,27617,6
23300,0831748664,Reflections of Madison County: A Visual Journey,Mark F. Heffron,27617,7
23301,0876043759,Story of Edgar Cayce: There Is a River,Thomas Sugrue,27617,9
23302,0312192037,Linda Goodman's Star Signs,Linda Goodman,27617,9
23303,0882436120,Talk to the Deaf,Lottie Riekehof,27617,10
23304,0671023934,The Anatomy of Motive : The FBI's Legendary Mindhunter Explores the Key to Understanding and Catching Violent Criminals,John Douglas,27617,10
23305,0440226120,Fairies: Real Encounters With Little People,Janet Bord,27617,5
23306,0393046923,The Electrical Field,Kerri Sakamoto,27617,5
23307,0446357154,Ufo Casebook,Kevin D. Randle,27617,7
23308,1571740600,Gooberz,Linda Goodman,27617,10
23309,0425106039,Star People,Brad and Francie Steiger,27617,5
23310,0925190500,Unprepared: A Husbands Story of Coping With His Wife's Stroke,Ellwyn K. Collins,27617,5
23311,0451190491,The Two Dead Girls (Green Mile Series),Stephen King,27617,10
23312,0670839531,Needful Things: The Last Castle Rock Story,Stephen King,27617,10
23313,0446328979,Positioning: The Battle for Your Mind,Jack Trout,27617,6
23314,0446357847,Edgar Cayce on Reincarnation,Noel Langley,27617,8
23315,0553560271,Shadows,John Saul,235384,5
23316,0425130711,Cold Fire,Dean R. Koontz,235384,7
23317,0451454618,Gallery of Horror,Charles L. Grant,235384,8
